,id,type,date,date_unixtime,from,from_id,text,text_entities,edited,edited_unixtime,forwarded_from,file,thumbnail,media_type,mime_type,duration_seconds,width,height,photo,title,actor,actor_id,action,message_id
440,3561,message,2022-06-25T17:06:15,1656165975,Накипело. Майкл Наки,channel1136078154,"['Вся деятельность Путина неизменно приводит к обратному эффекту. Хотел остановить расширение НАТО? За 4 месяца ещё две страны решили примкнуть к альянсу. Хотел уменьшить количество НАТО у границ? Теперь страны Балтии хотят расширить присутствие войск альянса на своей территории. А сама война проходит совсем не так, как было запланировано. Только за июнь известно о двух отставках высокопоставленных военных в войсках РФ. Об этом, а также о многом другом – в свежей сводке с Русланом Левиевым из Conflict Intelligence Team.\n\n', {'type': 'link', 'text': 'https://youtu.be/zDZnV3TyqnM'}, '']","[{'type': 'plain', 'text': 'Вся деятельность Путина неизменно приводит к обратному эффекту. Хотел остановить расширение НАТО? За 4 месяца ещё две страны решили примкнуть к альянсу. Хотел уменьшить количество НАТО у границ? Теперь страны Балтии хотят расширить присутствие войск альянса на своей территории. А сама война проходит совсем не так, как было запланировано. Только за июнь известно о двух отставках высокопоставленных военных в войсках РФ. Об этом, а также о многом другом – в свежей сводке с Русланом Левиевым из Conflict Intelligence Team.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/zDZnV3TyqnM'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
441,3562,message,2022-06-26T13:57:17,1656241037,Накипело. Майкл Наки,channel1136078154,"['Теда называют «Гудини»: он буквально проходит сквозь стены, иначе как бы ему удалось снова сбежать?\nПлан был настолько дерзкий, что Банди ещё не раз будет вспоминать его на свободе и думать - неужели он, Тед, и впрямь всемогущ?\nА полиция наконец начинает понимать: Банди умён, опасен и просто так не сдастся.\n\nМаньяк начинает жить свою лучшую жизнь. Как он распорядится свободой?\n\n', {'type': 'link', 'text': 'https://www.youtube.com/watch?v=ZmcjqrbES6I'}, '']","[{'type': 'plain', 'text': 'Теда называют «Гудини»: он буквально проходит сквозь стены, иначе как бы ему удалось снова сбежать?\nПлан был настолько дерзкий, что Банди ещё не раз будет вспоминать его на свободе и думать - неужели он, Тед, и впрямь всемогущ?\nА полиция наконец начинает понимать: Банди умён, опасен и просто так не сдастся.\n\nМаньяк начинает жить свою лучшую жизнь. Как он распорядится свободой?\n\n'}, {'type': 'link', 'text': 'https://www.youtube.com/watch?v=ZmcjqrbES6I'}, {'type': 'plain', 'text': ''}]",,,Кринжовник✨,,,,,,,,,,,,,
442,3563,message,2022-06-27T13:41:39,1656326499,Накипело. Майкл Наки,channel1136078154,"[{'type': 'italic', 'text': '""Я сам хотел бы понять, как можно прятаться от российских снарядов и при этом ждать, пока Россия придет.""\n\n'}, 'Уже больше трех месяцев в Луганской области идут бои за Северодонецк, Рубежное и Лисичанск. Сейчас от этих городов остались руины. \n\nГорода так называемого ""треугольника"" переживали оккупацию уже не раз. Во время Второй мировой войны этот важный индустриальный узел был полностью занят немецкой армией. А весной 2014 года Северодонецк, Лисичанск и Рубежное захватили сторонники ""Новороссии"". \n\nРоссийские власти утверждают, что жители этих городов с нетерпением ждали ""освобождения"" - и такие люди действительно есть. Даже пережив оккупацию, многие из живущих в ""треугольнике"" продолжали разделять пророссийские взгляды, хотя, по свидетельствам людей оттуда, с 2014 года количество сторонников ""русского мира"" существенно уменьшилось.\n\nБи-би-си пообщалась и с ними, и с теми кто выступает против ""русского мира"" в поддержку Украины, и узнала, как изменило их жизнь российское вторжение.\n\n', {'type': 'link', 'text': 'https://bit.ly/39PXlqR'}, '']","[{'type': 'italic', 'text': '""Я сам хотел бы понять, как можно прятаться от российских снарядов и при этом ждать, пока Россия придет.""\n\n'}, {'type': 'plain', 'text': 'Уже больше трех месяцев в Луганской области идут бои за Северодонецк, Рубежное и Лисичанск. Сейчас от этих городов остались руины. \n\nГорода так называемого ""треугольника"" переживали оккупацию уже не раз. Во время Второй мировой войны этот важный индустриальный узел был полностью занят немецкой армией. А весной 2014 года Северодонецк, Лисичанск и Рубежное захватили сторонники ""Новороссии"". \n\nРоссийские власти утверждают, что жители этих городов с нетерпением ждали ""освобождения"" - и такие люди действительно есть. Даже пережив оккупацию, многие из живущих в ""треугольнике"" продолжали разделять пророссийские взгляды, хотя, по свидетельствам людей оттуда, с 2014 года количество сторонников ""русского мира"" существенно уменьшилось.\n\nБи-би-си пообщалась и с ними, и с теми кто выступает против ""русского мира"" в поддержку Украины, и узнала, как изменило их жизнь российское вторжение.\n\n'}, {'type': 'link', 'text': 'https://bit.ly/39PXlqR'}, {'type': 'plain', 'text': ''}]",,,BBC News | Русская служба,,,,,,,,,,,,,
443,3564,message,2022-06-27T17:58:28,1656341908,Накипело. Майкл Наки,channel1136078154,"['Владимир Путин все больше пытается принудить Лукашенко полноценно вступить в войну. Получится ли у него? И чем это грозит — обсудили с Русланом Левиевым из CIT. \nПока Путин встречался с Лукашенко, министр обороны России Сергей Шойгу поехал инспектировать войска. Из чего мы узнали, что теперь военной кампанией руководит генерал Жидко. На фронте тоже немало изменений. Вся информация — в свежей сводке.\n\n', {'type': 'link', 'text': 'https://youtu.be/jaxYqM5OP1c'}, '']","[{'type': 'plain', 'text': 'Владимир Путин все больше пытается принудить Лукашенко полноценно вступить в войну. Получится ли у него? И чем это грозит — обсудили с Русланом Левиевым из CIT. \nПока Путин встречался с Лукашенко, министр обороны России Сергей Шойгу поехал инспектировать войска. Из чего мы узнали, что теперь военной кампанией руководит генерал Жидко. На фронте тоже немало изменений. Вся информация — в свежей сводке.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/jaxYqM5OP1c'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
444,3565,message,2022-06-28T14:51:59,1656417119,Накипело. Майкл Наки,channel1136078154,"['Новое историческое видео. Про дипломатическую изоляцию России.\n\nРоссия практически в одиночестве. Китай не спешит поддерживать, только КНДР с Сирией и Эритреей. Была ли в истории нашей настолько же глубокая дипломатическая изоляция? Может быть Крымская война? Или Советская Россия? Или сегодняшняя изоляция беспрецедентна?\n\nПоговорили с историком и специалистом по внешней политике Олегом Петровичем-Белкиным. Его уволили из вуза за антивоенную позицию. \n\nРазговор про дипломатическую изоляцию: ', {'type': 'link', 'text': 'https://www.youtube.com/watch?v=tXgKKIBsouU&t=5s'}, '\n\nНу и наш более полный разговор, где не только про изоляцию, но про Путина, Наполеона и прочих пациентов типа Сергея Лаврова! ', {'type': 'link', 'text': 'https://youtu.be/Vl1Q0LDrql0'}, '']","[{'type': 'plain', 'text': 'Новое историческое видео. Про дипломатическую изоляцию России.\n\nРоссия практически в одиночестве. Китай не спешит поддерживать, только КНДР с Сирией и Эритреей. Была ли в истории нашей настолько же глубокая дипломатическая изоляция? Может быть Крымская война? Или Советская Россия? Или сегодняшняя изоляция беспрецедентна?\n\nПоговорили с историком и специалистом по внешней политике Олегом Петровичем-Белкиным. Его уволили из вуза за антивоенную позицию. \n\nРазговор про дипломатическую изоляцию: '}, {'type': 'link', 'text': 'https://www.youtube.com/watch?v=tXgKKIBsouU&t=5s'}, {'type': 'plain', 'text': '\n\nНу и наш более полный разговор, где не только про изоляцию, но про Путина, Наполеона и прочих пациентов типа Сергея Лаврова! '}, {'type': 'link', 'text': 'https://youtu.be/Vl1Q0LDrql0'}, {'type': 'plain', 'text': ''}]",,,Смирнов,,,,,,,,,,,,,
445,3566,message,2022-06-28T17:31:32,1656426692,Накипело. Майкл Наки,channel1136078154,"['Несмотря на то, что война идёт уже 125 дней и, казалось бы, мы видели всё, удар ракетами по торговому центру, где сотни людей совершают покупки и просто живут, – это чудовищное военное преступление и просто показательное людоедство. Ни капли сожаления о своих действиях у министерства обороны России и пропутинской пропаганды нет. Они упиваются произошедшим, наперебой выдумывая небылицы. Однако мы тщательно собираем все факты, чтобы ни один преступник не избежал наказания. Подробности об атаке российских войск на обычных жителей Кременчуга – в новой сводке с Русланом Левиевым.\n\n', {'type': 'link', 'text': 'https://youtu.be/nFwv0B7Dx6M'}, '']","[{'type': 'plain', 'text': 'Несмотря на то, что война идёт уже 125 дней и, казалось бы, мы видели всё, удар ракетами по торговому центру, где сотни людей совершают покупки и просто живут, – это чудовищное военное преступление и просто показательное людоедство. Ни капли сожаления о своих действиях у министерства обороны России и пропутинской пропаганды нет. Они упиваются произошедшим, наперебой выдумывая небылицы. Однако мы тщательно собираем все факты, чтобы ни один преступник не избежал наказания. Подробности об атаке российских войск на обычных жителей Кременчуга – в новой сводке с Русланом Левиевым.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/nFwv0B7Dx6M'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
446,3567,message,2022-06-28T22:46:30,1656445590,Накипело. Майкл Наки,channel1136078154,"[{'type': 'bold', 'text': 'Российским ударом по заводу ""Кредмаш"" в Кременчуге обезврежена '}, {'type': 'text_link', 'text': 'теплица', 'href': 'https://bbc.global.ssl.fastly.net/_ichef_bbci_co_uk/live-experience/cps/624/cpsprodpb/vivo/live/images/2022/6/28/c7d418e3-8640-4b22-9362-f63b75dcc7f9.jpg'}, {'type': 'bold', 'text': ' с огурцами\n'}, '\nКорреспондент Би-би-си побывала на месте российского ракетного удара по производящему дорожную технику заводу ""Кредмаш"" в Кременчуге. Предприятие находится рядом с ТЦ ""Амстор"", по которому в понедельник также был нанесен ракетный удар.\n\nВечером во вторник глава российского МИД Сергей Лавров повторил прозвучавшее ранее утверждение минобороны РФ, что основной целью российского удара был некий ангар с вооружениями.\n\n""Бомбили ангар, куда прибыло европейское и американское оружие и боеприпасы. В результате детонирования боеприпасов загорелся стоящий рядом пустующий торговый центр"", – сказал Лавров.\n\nФакт ракетного удара по заполненному покупателями торговому центру подтверждается многочисленными фотографиями, видеозаписями и сообщениями корреспондентов международных СМИ, а последствия удара по заводу, производящему технику для дорожных работ, корреспондент BBC News Украина Анна Черноус смогла осмотреть самостоятельно.\n\nПо словам технического директора завода Александра Довбни, в результате ракетного удара один корпус завода разрушен, в других корпусах выбиты окна.\n\nВзрывом ракеты уничтожены теплицы, где рабочие выращивали огурцы.\n\nОсновная специализация завода – производство строительной техники, к военной промышленности он не имеет отношения уже более 30 лет.\n\nКогда 27 июня произошел удар двумя ракетами по Кременчугу, рабочая смена уже закончилась, людей на предприятии было мало.\n\nПострадали, по словам Довбни, двое рабочих – охранник на вышке со стороны торгового центра ""Амстор"" и рабочий, который порезался разбитым стеклом.\n\n27 июня российская военная авиация нанесла удар по Кременчугу двумя ракетами.\n\nОдна из ракет попала в торговый центр ""Амстор"", погибли, согласно последней информации, 20 человек. Еще 59 получили ранения, 25 из них были госпитализированы.\n\nСудьба еще более 30 человек остается неизвестной.\n\nСотни спасателей, патрульные, нацгвардейцы и гражданские волонтеры извлекают из-под завалов людей. Спасательная операция продолжается.\n\n', {'type': 'mention', 'text': '@bbcrussian'}, '']","[{'type': 'bold', 'text': 'Российским ударом по заводу ""Кредмаш"" в Кременчуге обезврежена '}, {'type': 'text_link', 'text': 'теплица', 'href': 'https://bbc.global.ssl.fastly.net/_ichef_bbci_co_uk/live-experience/cps/624/cpsprodpb/vivo/live/images/2022/6/28/c7d418e3-8640-4b22-9362-f63b75dcc7f9.jpg'}, {'type': 'bold', 'text': ' с огурцами\n'}, {'type': 'plain', 'text': '\nКорреспондент Би-би-си побывала на месте российского ракетного удара по производящему дорожную технику заводу ""Кредмаш"" в Кременчуге. Предприятие находится рядом с ТЦ ""Амстор"", по которому в понедельник также был нанесен ракетный удар.\n\nВечером во вторник глава российского МИД Сергей Лавров повторил прозвучавшее ранее утверждение минобороны РФ, что основной целью российского удара был некий ангар с вооружениями.\n\n""Бомбили ангар, куда прибыло европейское и американское оружие и боеприпасы. В результате детонирования боеприпасов загорелся стоящий рядом пустующий торговый центр"", – сказал Лавров.\n\nФакт ракетного удара по заполненному покупателями торговому центру подтверждается многочисленными фотографиями, видеозаписями и сообщениями корреспондентов международных СМИ, а последствия удара по заводу, производящему технику для дорожных работ, корреспондент BBC News Украина Анна Черноус смогла осмотреть самостоятельно.\n\nПо словам технического директора завода Александра Довбни, в результате ракетного удара один корпус завода разрушен, в других корпусах выбиты окна.\n\nВзрывом ракеты уничтожены теплицы, где рабочие выращивали огурцы.\n\nОсновная специализация завода – производство строительной техники, к военной промышленности он не имеет отношения уже более 30 лет.\n\nКогда 27 июня произошел удар двумя ракетами по Кременчугу, рабочая смена уже закончилась, людей на предприятии было мало.\n\nПострадали, по словам Довбни, двое рабочих – охранник на вышке со стороны торгового центра ""Амстор"" и рабочий, который порезался разбитым стеклом.\n\n27 июня российская военная авиация нанесла удар по Кременчугу двумя ракетами.\n\nОдна из ракет попала в торговый центр ""Амстор"", погибли, согласно последней информации, 20 человек. Еще 59 получили ранения, 25 из них были госпитализированы.\n\nСудьба еще более 30 человек остается неизвестной.\n\nСотни спасателей, патрульные, нацгвардейцы и гражданские волонтеры извлекают из-под завалов людей. Спасательная операция продолжается.\n\n'}, {'type': 'mention', 'text': '@bbcrussian'}, {'type': 'plain', 'text': ''}]",,,BBC News | Русская служба,,,,,,,,,,,,,
447,3568,message,2022-06-29T13:39:46,1656499186,Накипело. Майкл Наки,channel1136078154,"['Тед Банди долго сопротивлялся. Он буквально зубами выгрызал свободу из рук тюремной системы - и победил.\nВместе с победой убийца получил шанс на новую жизнь - ведь там, где он оказался, Теда не знал никто. Он стал невидимкой. \n\nБанди делал, что хотел, и ни в чем себе не отказывал - в кармане всегда были одна-две украденные кредитки. \nНо несмотря на все перемены в жизни, внутри он был все тем же чудовищем. И мы даже не представляем, на что способен маньяк, который оказался недалеко от женского общежития.\n\n', {'type': 'link', 'text': 'https://www.youtube.com/watch?v=jhRMyhyznwk'}, '']","[{'type': 'plain', 'text': 'Тед Банди долго сопротивлялся. Он буквально зубами выгрызал свободу из рук тюремной системы - и победил.\nВместе с победой убийца получил шанс на новую жизнь - ведь там, где он оказался, Теда не знал никто. Он стал невидимкой. \n\nБанди делал, что хотел, и ни в чем себе не отказывал - в кармане всегда были одна-две украденные кредитки. \nНо несмотря на все перемены в жизни, внутри он был все тем же чудовищем. И мы даже не представляем, на что способен маньяк, который оказался недалеко от женского общежития.\n\n'}, {'type': 'link', 'text': 'https://www.youtube.com/watch?v=jhRMyhyznwk'}, {'type': 'plain', 'text': ''}]",,,Кринжовник✨,,,,,,,,,,,,,
448,3569,message,2022-06-29T15:01:31,1656504091,Накипело. Майкл Наки,channel1136078154,"['А на канале Навальный Лайв вышла рубрика 10 вопросов! Вдруг вам будет интересно! \n\n', {'type': 'link', 'text': 'http://youtu.be/ZwJ8ZqGMKAE'}, '']","[{'type': 'plain', 'text': 'А на канале Навальный Лайв вышла рубрика 10 вопросов! Вдруг вам будет интересно! \n\n'}, {'type': 'link', 'text': 'http://youtu.be/ZwJ8ZqGMKAE'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
449,3570,message,2022-06-29T16:50:04,1656510604,Накипело. Майкл Наки,channel1136078154,"['Одна из причин, почему пропаганда довольно эффективна – слишком много людей считает, что они никак ей не подвержены. Ведь пропаганда – это что-то для дяди Вани с завода, правда же? Мы-то не такие! А по факту, механизмы, которые используются для дезинформации – весьма хитрые и могут дотянуться даже до тех, кто прекрасно отдает себе отчет в том, кто такой Путин, и почему война – чудовищное преступление. \nВ этом видео на примере ракетного удара по Кременчугу я постарался продемонстрировать самые расхожие методы российской пропаганды, с помощью которых Кремль пытается создать иллюзию, что “не все так однозначно”. Как сопротивляться помоям, льющимся из уст представителя министерства обороны, и почему даже на 126-й день войны есть вроде бы адекватные люди, которые повторяют абсолютную ложь, распространяемую российской пропагандой, в этом видео. \n\n', {'type': 'link', 'text': 'https://youtu.be/oVw9WvM9FI0'}, '']","[{'type': 'plain', 'text': 'Одна из причин, почему пропаганда довольно эффективна – слишком много людей считает, что они никак ей не подвержены. Ведь пропаганда – это что-то для дяди Вани с завода, правда же? Мы-то не такие! А по факту, механизмы, которые используются для дезинформации – весьма хитрые и могут дотянуться даже до тех, кто прекрасно отдает себе отчет в том, кто такой Путин, и почему война – чудовищное преступление. \nВ этом видео на примере ракетного удара по Кременчугу я постарался продемонстрировать самые расхожие методы российской пропаганды, с помощью которых Кремль пытается создать иллюзию, что “не все так однозначно”. Как сопротивляться помоям, льющимся из уст представителя министерства обороны, и почему даже на 126-й день войны есть вроде бы адекватные люди, которые повторяют абсолютную ложь, распространяемую российской пропагандой, в этом видео. \n\n'}, {'type': 'link', 'text': 'https://youtu.be/oVw9WvM9FI0'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
450,3571,message,2022-06-29T18:45:46,1656517546,Накипело. Майкл Наки,channel1136078154,"['Очередная блестящая геополитическая победа Путина! По итогам саммита НАТО Россия признана самой большой угрозой прямо сейчас. В результате этого будут увеличены силы быстрого реагирования, а также усилены группировки в ряде стран недалеко от границ РФ. Напомню, ещё перед началом вторжения 24 февраля Владимир Путин ГОДАМИ продавал населению угрозу возможного расширения НАТО. И вот, благодаря ему, оно действительно произошло, а Альянс в скором времени пополнится Швецией и Финляндией. Всё это происходит на фоне чудовищных военных преступлений, совершаемых армией России в Украине. После публикации видео обстрела Кременчуга уже ни у кого не осталось сомнений, что именно произошло. В новой сводке Руслан Левиев на пальцах объясняет, куда попала ракета, были ли рядом какие-то западные вооружения и прочее. Ну а глобально – продолжается битва за Донбасс, теперь вокруг Лисичанска. Как долго продлятся бои, и выдохнутся ли силы РФ – обсудили в новом видео.\n\n', {'type': 'link', 'text': 'https://youtu.be/1jxCIEXuvP8'}, '']","[{'type': 'plain', 'text': 'Очередная блестящая геополитическая победа Путина! По итогам саммита НАТО Россия признана самой большой угрозой прямо сейчас. В результате этого будут увеличены силы быстрого реагирования, а также усилены группировки в ряде стран недалеко от границ РФ. Напомню, ещё перед началом вторжения 24 февраля Владимир Путин ГОДАМИ продавал населению угрозу возможного расширения НАТО. И вот, благодаря ему, оно действительно произошло, а Альянс в скором времени пополнится Швецией и Финляндией. Всё это происходит на фоне чудовищных военных преступлений, совершаемых армией России в Украине. После публикации видео обстрела Кременчуга уже ни у кого не осталось сомнений, что именно произошло. В новой сводке Руслан Левиев на пальцах объясняет, куда попала ракета, были ли рядом какие-то западные вооружения и прочее. Ну а глобально – продолжается битва за Донбасс, теперь вокруг Лисичанска. Как долго продлятся бои, и выдохнутся ли силы РФ – обсудили в новом видео.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/1jxCIEXuvP8'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
451,3572,message,2022-06-29T23:35:45,1656534945,Накипело. Майкл Наки,channel1136078154,"['Ого, Путина достали ""опровергать"" Кременчуг. Надо же, видимо, как-то совсем не удается населению в России продать версию министерства обороны (насквозь лживую и опровергнутую). \n\nНу давайте ещё сильнее рассказывать людям, что там произошло.\n\n', {'type': 'link', 'text': 'https://youtu.be/oVw9WvM9FI0'}, '']","[{'type': 'plain', 'text': 'Ого, Путина достали ""опровергать"" Кременчуг. Надо же, видимо, как-то совсем не удается населению в России продать версию министерства обороны (насквозь лживую и опровергнутую). \n\nНу давайте ещё сильнее рассказывать людям, что там произошло.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/oVw9WvM9FI0'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
452,3573,message,2022-06-30T16:18:21,1656595101,Накипело. Майкл Наки,channel1136078154,"['В российских провластных телеграм-каналах сегодня день скорби. Но причина не уничтожение мирного население в Кременчуге, на это им плевать. Вой стоит из-за сразу двух решений: отступление российский войск с острова Змеиный, который стал для военных РФ второй Чернобаевкой. После появления у ВСУ западных РСЗО оккупирование острова стало для армии России невозможным, в итоге отступление без достижения каких-либо результатов Минобороны окрестило “жестом доброй воли”. Второе событие, воспринимающееся как “зрада” – это обмен пленных азовцев. Несмотря на бесконечное заверение официальных лиц – никакого запрета на то, чтобы отдавать бойцов, не было. Решение настолько чувствительно для российской пропаганды и её нарратива, что Минобороны публично подчеркнуло, что принял его лично Владимир Путин. Обо всем этом и многом другом - в свежей сводке с Русланом Левиевым.\n\n', {'type': 'link', 'text': 'https://youtu.be/SCZbJM83Fmw'}, '']","[{'type': 'plain', 'text': 'В российских провластных телеграм-каналах сегодня день скорби. Но причина не уничтожение мирного население в Кременчуге, на это им плевать. Вой стоит из-за сразу двух решений: отступление российский войск с острова Змеиный, который стал для военных РФ второй Чернобаевкой. После появления у ВСУ западных РСЗО оккупирование острова стало для армии России невозможным, в итоге отступление без достижения каких-либо результатов Минобороны окрестило “жестом доброй воли”. Второе событие, воспринимающееся как “зрада” – это обмен пленных азовцев. Несмотря на бесконечное заверение официальных лиц – никакого запрета на то, чтобы отдавать бойцов, не было. Решение настолько чувствительно для российской пропаганды и её нарратива, что Минобороны публично подчеркнуло, что принял его лично Владимир Путин. Обо всем этом и многом другом - в свежей сводке с Русланом Левиевым.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/SCZbJM83Fmw'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
453,3574,message,2022-07-01T17:33:52,1656686032,Накипело. Майкл Наки,channel1136078154,"['Прямо как в моем детстве. Не хочешь играть за ЦСКА - ', {'type': 'text_link', 'text': 'иди в армию', 'href': 'https://www.fontanka.ru/2022/07/01/71456009/'}, '. Вратарь сборной России по хоккею задержан сотрудниками Центра Э.\n\nЗа это использование административно-силового ресурса, кстати, многие ЦСКА за это презирали, и я в том числе. \n\nНо интересно, что помогало им это в основном в хоккее, где ""кони"" становились чемпионами СССР много раз подряд. Возможно, и в баскетболе та же фигня, просто не интересовался. А вот в футболе они побеждали в чемпионатах примерно раз в 20 лет.']","[{'type': 'plain', 'text': 'Прямо как в моем детстве. Не хочешь играть за ЦСКА - '}, {'type': 'text_link', 'text': 'иди в армию', 'href': 'https://www.fontanka.ru/2022/07/01/71456009/'}, {'type': 'plain', 'text': '. Вратарь сборной России по хоккею задержан сотрудниками Центра Э.\n\nЗа это использование административно-силового ресурса, кстати, многие ЦСКА за это презирали, и я в том числе. \n\nНо интересно, что помогало им это в основном в хоккее, где ""кони"" становились чемпионами СССР много раз подряд. Возможно, и в баскетболе та же фигня, просто не интересовался. А вот в футболе они побеждали в чемпионатах примерно раз в 20 лет.'}]",,,PLUSHEV/ПЛЮЩЕВ,,,,,,,,,,,,,
454,3575,message,2022-07-01T17:59:42,1656687582,Накипело. Майкл Наки,channel1136078154,"['Россия продолжает наносить удары по гражданским объектам. В этот раз ракета прилетела в жилой дом в Одесской области, на данный момент сообщается о 20-ти погибших. За эту неделю армия России убила огромное количество мирных жителей Украины, в очередной раз показав свой людоедский оскал. Делается ли это от бессилия, сказать сложно, но мы видим признаки настоящей военной мобилизации, хоть она и называется иначе. В Госдуму внесён законопроект, который фактически переводит экономику на мобилизационные рельсы. Предоставление товаров, нарушение трудового кодекса и обязательства обеспечивать так называемую СВО – всё это признаки проблем, которые появляются у руководства страны. Обо всём этом и многом другом – в свежей сводке с Русланом Левиевым.\n\n', {'type': 'link', 'text': 'https://youtu.be/1PIY9KW8zK4'}, '']","[{'type': 'plain', 'text': 'Россия продолжает наносить удары по гражданским объектам. В этот раз ракета прилетела в жилой дом в Одесской области, на данный момент сообщается о 20-ти погибших. За эту неделю армия России убила огромное количество мирных жителей Украины, в очередной раз показав свой людоедский оскал. Делается ли это от бессилия, сказать сложно, но мы видим признаки настоящей военной мобилизации, хоть она и называется иначе. В Госдуму внесён законопроект, который фактически переводит экономику на мобилизационные рельсы. Предоставление товаров, нарушение трудового кодекса и обязательства обеспечивать так называемую СВО – всё это признаки проблем, которые появляются у руководства страны. Обо всём этом и многом другом – в свежей сводке с Русланом Левиевым.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/1PIY9KW8zK4'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
455,3576,message,2022-07-01T19:43:58,1656693838,Накипело. Майкл Наки,channel1136078154,"['Нино и Маша Певчих в эфире! \n\n', {'type': 'link', 'text': 'https://youtu.be/G8VAlZYYxhs'}, '']","[{'type': 'plain', 'text': 'Нино и Маша Певчих в эфире! \n\n'}, {'type': 'link', 'text': 'https://youtu.be/G8VAlZYYxhs'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
456,3577,message,2022-07-01T21:28:55,1656700135,Накипело. Майкл Наки,channel1136078154,"['Считаем часы и минуты до ', {'type': 'text_link', 'text': 'стрима', 'href': 'https://youtu.be/qWAai-K5vyY'}, ' всех стримов, который мы по пятницам проводим с ', {'type': 'text_link', 'text': 'Майклом', 'href': 'http://t.me/nackepelo'}, '. \n\nИ ужас Кременчуга, и отчаянные попытки за него оправдаться, и Змеиный, и задержание Ильи Яшина, и все что вы сами ', {'type': 'text_link', 'text': 'спросите', 'href': 'https://naki.supportme.live/'}, '. \n\nПриходите в 22 мск.']","[{'type': 'plain', 'text': 'Считаем часы и минуты до '}, {'type': 'text_link', 'text': 'стрима', 'href': 'https://youtu.be/qWAai-K5vyY'}, {'type': 'plain', 'text': ' всех стримов, который мы по пятницам проводим с '}, {'type': 'text_link', 'text': 'Майклом', 'href': 'http://t.me/nackepelo'}, {'type': 'plain', 'text': '. \n\nИ ужас Кременчуга, и отчаянные попытки за него оправдаться, и Змеиный, и задержание Ильи Яшина, и все что вы сами '}, {'type': 'text_link', 'text': 'спросите', 'href': 'https://naki.supportme.live/'}, {'type': 'plain', 'text': '. \n\nПриходите в 22 мск.'}]",,,PLUSHEV/ПЛЮЩЕВ,,,,,,,,,,,,,
